"Year","Month","Day","MSOA Code","MSOA Name","0-74","75+"
2013,8,16,"E02000118","Brent 026",1,1
2013,8,16,"E02000138","Bromley 012",1,0
2013,8,16,"E02000140","Bromley 014",0,1
2013,8,16,"E02000144","Bromley 018",0,1
2013,8,16,"E02000156","Bromley 030",0,1
2013,8,16,"E02000159","Bromley 033",0,1
2013,8,16,"E02000163","Bromley 037",1,0
2013,8,16,"E02000166","Camden 001",0,1
2013,8,16,"E02000171","Camden 006",0,1
2013,8,16,"E02000181","Camden 016",0,1
2013,8,16,"E02000193","Camden 028",0,1
2013,8,16,"E02000211","Croydon 018",1,0
2013,8,16,"E02000214","Croydon 021",1,0
2013,8,16,"E02000216","Croydon 023",0,1
2013,8,16,"E02000221","Croydon 028",0,1
2013,8,16,"E02000222","Croydon 029",1,0
2013,8,16,"E02000235","Croydon 042",0,1
2013,8,16,"E02000236","Croydon 043",1,0
2013,8,16,"E02000239","Ealing 002",1,0
2013,8,16,"E02000242","Ealing 005",0,1
2013,8,16,"E02000255","Ealing 018",1,0
2013,8,16,"E02000258","Ealing 021",1,0
2013,8,16,"E02000263","Ealing 026",1,0
2013,8,16,"E02000276","Ealing 039",0,1
2013,8,16,"E02000290","Enfield 014",0,1
2013,8,16,"E02000291","Enfield 015",1,0
2013,8,16,"E02000292","Enfield 016",1,0
2013,8,16,"E02000299","Enfield 023",0,1
2013,8,16,"E02000304","Enfield 028",0,1
2013,8,16,"E02000306","Enfield 030",0,1
2013,8,16,"E02000312","Enfield 036",0,1
2013,8,16,"E02000316","Greenwich 004",0,2
2013,8,16,"E02000329","Greenwich 017",0,1
2013,8,16,"E02000337","Greenwich 025",0,1
2013,8,16,"E02000376","Hammersmith and Fulham 005",1,0
2013,8,16,"E02000398","Haringey 002",0,1
2013,8,16,"E02000401","Haringey 005",1,0
2013,8,16,"E02000426","Haringey 030",0,1
2013,8,16,"E02000456","Harrow 024",0,1
2013,8,16,"E02000475","Havering 012",0,1
2013,8,16,"E02000478","Havering 015",0,1
2013,8,16,"E02000479","Havering 016",0,1
2013,8,16,"E02000481","Havering 018",0,1
2013,8,16,"E02000493","Havering 030",0,1
2013,8,16,"E02000499","Hillingdon 006",0,1
2013,8,16,"E02000522","Hillingdon 029",0,1
2013,8,16,"E02000532","Hounslow 007",0,1
2013,8,16,"E02000533","Hounslow 008",0,1
2013,8,16,"E02000536","Hounslow 011",0,1
2013,8,16,"E02000541","Hounslow 016",0,1
2013,8,16,"E02000548","Hounslow 023",0,1
2013,8,16,"E02000549","Hounslow 024",0,1
2013,8,16,"E02000550","Hounslow 025",0,1
2013,8,16,"E02000552","Hounslow 027",1,0
2013,8,16,"E02000564","Islington 011",0,1
2013,8,16,"E02000574","Islington 021",0,1
2013,8,16,"E02000578","Kensington and Chelsea 002",1,0
2013,8,16,"E02000579","Kensington and Chelsea 003",0,1
2013,8,16,"E02000583","Kensington and Chelsea 007",0,1
2013,8,16,"E02000602","Kingston upon Thames 005",0,1
2013,8,16,"E02000609","Kingston upon Thames 012",0,1
2013,8,16,"E02000610","Kingston upon Thames 013",0,1
2013,8,16,"E02000611","Kingston upon Thames 014",0,1
2013,8,16,"E02000614","Kingston upon Thames 017",0,1
2013,8,16,"E02000626","Lambeth 009",0,1
2013,8,16,"E02000629","Lambeth 012",1,0
2013,8,16,"E02000638","Lambeth 021",0,1
2013,8,16,"E02000662","Lewisham 010",1,0
2013,8,16,"E02000664","Lewisham 012",0,1
2013,8,16,"E02000675","Lewisham 023",0,1
2013,8,16,"E02000678","Lewisham 026",2,0
2013,8,16,"E02000681","Lewisham 029",0,1
2013,8,16,"E02000682","Lewisham 030",1,0
2013,8,16,"E02000683","Lewisham 031",1,0
2013,8,16,"E02000698","Merton 010",0,1
2013,8,16,"E02000701","Merton 013",1,0
2013,8,16,"E02000703","Merton 015",0,1
2013,8,16,"E02000708","Merton 020",1,0
2013,8,16,"E02000723","Newham 010",0,2
2013,8,16,"E02000736","Newham 023",0,1
2013,8,16,"E02000749","Newham 036",0,1
2013,8,16,"E02000752","Redbridge 002",1,0
2013,8,16,"E02000759","Redbridge 009",1,0
2013,8,16,"E02000770","Redbridge 020",1,0
2013,8,16,"E02000783","Redbridge 033",0,2
2013,8,16,"E02000785","Richmond upon Thames 002",0,1
2013,8,16,"E02000795","Richmond upon Thames 012",0,1
2013,8,16,"E02000800","Richmond upon Thames 017",0,1
2013,8,16,"E02000817","Southwark 011",0,2
2013,8,16,"E02000819","Southwark 013",0,1
2013,8,16,"E02000829","Southwark 023",1,0
2013,8,16,"E02000831","Southwark 025",0,1
2013,8,16,"E02000854","Sutton 015",0,1
2013,8,16,"E02000859","Sutton 020",0,1
2013,8,16,"E02000861","Sutton 022",0,1
2013,8,16,"E02000877","Tower Hamlets 014",1,0
2013,8,16,"E02000939","Wandsworth 017",1,0
2013,8,16,"E02000946","Wandsworth 024",1,0
2013,8,16,"E02000950","Wandsworth 028",1,0
2013,8,16,"E02000969","Westminster 010",0,1
2013,8,16,"E02000975","Westminster 016",1,0
2013,8,16,"E02006786","Greenwich 033",0,1
2013,8,16,"E02006794","Haringey 037",1,0
2013,8,16,"E02006836","Sutton 025",0,1
2013,8,16,"E02006924","Redbridge 035",0,1
2013,8,17,"E02000009","Barking and Dagenham 008",1,0
2013,8,17,"E02000012","Barking and Dagenham 011",0,1
2013,8,17,"E02000021","Barking and Dagenham 020",1,0
2013,8,17,"E02000024","Barnet 001",0,1
2013,8,17,"E02000033","Barnet 010",1,0
2013,8,17,"E02000043","Barnet 020",1,1
2013,8,17,"E02000047","Barnet 024",1,0
2013,8,17,"E02000051","Barnet 028",1,1
2013,8,17,"E02000061","Barnet 038",0,1
2013,8,17,"E02000062","Barnet 039",0,1
2013,8,17,"E02000081","Bexley 017",0,1
2013,8,17,"E02000091","Bexley 027",0,1
2013,8,17,"E02000100","Brent 008",0,1
2013,8,17,"E02000108","Brent 016",0,1
2013,8,17,"E02000112","Brent 020",0,1
2013,8,17,"E02000135","Bromley 009",0,1
2013,8,17,"E02000140","Bromley 014",0,1
2013,8,17,"E02000148","Bromley 022",1,1
2013,8,17,"E02000158","Bromley 032",0,1
2013,8,17,"E02000163","Bromley 037",0,1
2013,8,17,"E02000184","Camden 019",1,0
2013,8,17,"E02000185","Camden 020",0,1
2013,8,17,"E02000194","Croydon 001",0,1
2013,8,17,"E02000196","Croydon 003",0,1
2013,8,17,"E02000200","Croydon 007",0,1
2013,8,17,"E02000204","Croydon 011",0,1
2013,8,17,"E02000224","Croydon 031",0,1
2013,8,17,"E02000240","Ealing 003",1,0
2013,8,17,"E02000257","Ealing 020",0,1
2013,8,17,"E02000259","Ealing 022",1,0
2013,8,17,"E02000262","Ealing 025",1,1
2013,8,17,"E02000284","Enfield 008",0,1
2013,8,17,"E02000299","Enfield 023",0,1
2013,8,17,"E02000308","Enfield 032",0,2
2013,8,17,"E02000312","Enfield 036",0,1
2013,8,17,"E02000314","Greenwich 002",0,1
2013,8,17,"E02000319","Greenwich 007",1,0
2013,8,17,"E02000363","Hackney 019",1,0
2013,8,17,"E02000369","Hackney 025",1,0
2013,8,17,"E02000378","Hammersmith and Fulham 007",0,1
2013,8,17,"E02000393","Hammersmith and Fulham 022",0,1
2013,8,17,"E02000406","Haringey 010",0,1
2013,8,17,"E02000425","Haringey 029",0,1
2013,8,17,"E02000454","Harrow 022",0,1
2013,8,17,"E02000457","Harrow 025",0,1
2013,8,17,"E02000463","Harrow 031",0,1
2013,8,17,"E02000477","Havering 014",0,1
2013,8,17,"E02000487","Havering 024",0,1
2013,8,17,"E02000489","Havering 026",1,0
2013,8,17,"E02000500","Hillingdon 007",0,1
2013,8,17,"E02000502","Hillingdon 009",0,1
2013,8,17,"E02000503","Hillingdon 010",0,1
2013,8,17,"E02000517","Hillingdon 024",2,0
2013,8,17,"E02000522","Hillingdon 029",0,1
2013,8,17,"E02000532","Hounslow 007",1,1
2013,8,17,"E02000534","Hounslow 009",0,1
2013,8,17,"E02000550","Hounslow 025",1,0
2013,8,17,"E02000561","Islington 008",0,1
2013,8,17,"E02000565","Islington 012",0,2
2013,8,17,"E02000576","Islington 023",0,1
2013,8,17,"E02000579","Kensington and Chelsea 003",0,1
2013,8,17,"E02000587","Kensington and Chelsea 011",1,0
2013,8,17,"E02000603","Kingston upon Thames 006",0,1
2013,8,17,"E02000641","Lambeth 024",0,1
2013,8,17,"E02000645","Lambeth 028",1,0
2013,8,17,"E02000647","Lambeth 030",1,0
2013,8,17,"E02000653","Lewisham 001",1,0
2013,8,17,"E02000676","Lewisham 024",0,2
2013,8,17,"E02000683","Lewisham 031",0,1
2013,8,17,"E02000687","Lewisham 035",0,1
2013,8,17,"E02000690","Merton 002",1,0
2013,8,17,"E02000693","Merton 005",1,0
2013,8,17,"E02000712","Merton 024",0,1
2013,8,17,"E02000715","Newham 002",0,1
2013,8,17,"E02000731","Newham 018",1,0
2013,8,17,"E02000750","Newham 037",2,0
2013,8,17,"E02000759","Redbridge 009",0,1
2013,8,17,"E02000767","Redbridge 017",1,0
2013,8,17,"E02000786","Richmond upon Thames 003",0,1
2013,8,17,"E02000812","Southwark 006",2,0
2013,8,17,"E02000822","Southwark 016",0,1
2013,8,17,"E02000833","Southwark 027",1,0
2013,8,17,"E02000835","Southwark 029",0,1
2013,8,17,"E02000838","Southwark 032",1,0
2013,8,17,"E02000857","Sutton 018",0,1
2013,8,17,"E02000864","Tower Hamlets 001",0,1
2013,8,17,"E02000872","Tower Hamlets 009",0,1
2013,8,17,"E02000897","Waltham Forest 003",0,1
2013,8,17,"E02000913","Waltham Forest 019",1,0
2013,8,17,"E02000918","Waltham Forest 024",1,0
2013,8,17,"E02000928","Wandsworth 006",0,1
2013,8,17,"E02000948","Wandsworth 026",0,1
2013,8,17,"E02000950","Wandsworth 028",0,1
2013,8,17,"E02000973","Westminster 014",1,1
2013,8,17,"E02000983","Westminster 024",1,0
2013,8,17,"E02006782","Bromley 040",1,0
2013,8,17,"E02006882","Harrow 033",0,1
2013,8,17,"E02006927","Greenwich 034",0,1
2013,8,17,"E02006930","Greenwich 037",1,0
2013,8,17,"E02006931","Greenwich 038",0,1
2013,8,18,"E02000002","Barking and Dagenham 001",0,1
2013,8,18,"E02000004","Barking and Dagenham 003",0,1
2013,8,18,"E02000017","Barking and Dagenham 016",1,0
2013,8,18,"E02000028","Barnet 005",0,1
2013,8,18,"E02000039","Barnet 016",1,0
2013,8,18,"E02000044","Barnet 021",0,1
2013,8,18,"E02000051","Barnet 028",1,0
2013,8,18,"E02000056","Barnet 033",0,1
2013,8,18,"E02000060","Barnet 037",0,1
2013,8,18,"E02000080","Bexley 016",0,1
2013,8,18,"E02000083","Bexley 019",2,0
2013,8,18,"E02000088","Bexley 024",0,1
2013,8,18,"E02000090","Bexley 026",0,1
2013,8,18,"E02000095","Brent 003",0,1
2013,8,18,"E02000102","Brent 010",1,0
2013,8,18,"E02000109","Brent 017",1,0
2013,8,18,"E02000111","Brent 019",1,0
2013,8,18,"E02000123","Brent 031",1,1
2013,8,18,"E02000141","Bromley 015",0,1
2013,8,18,"E02000148","Bromley 022",1,1
2013,8,18,"E02000151","Bromley 025",0,1
2013,8,18,"E02000157","Bromley 031",1,0
2013,8,18,"E02000165","Bromley 039",0,2
2013,8,18,"E02000179","Camden 014",0,1
2013,8,18,"E02000195","Croydon 002",0,1
2013,8,18,"E02000204","Croydon 011",1,0
2013,8,18,"E02000228","Croydon 035",0,2
2013,8,18,"E02000240","Ealing 003",1,0
2013,8,18,"E02000266","Ealing 029",1,0
2013,8,18,"E02000271","Ealing 034",0,1
2013,8,18,"E02000275","Ealing 038",0,1
2013,8,18,"E02000277","Enfield 001",0,1
2013,8,18,"E02000295","Enfield 019",0,1
2013,8,18,"E02000296","Enfield 020",0,1
2013,8,18,"E02000297","Enfield 021",1,0
2013,8,18,"E02000299","Enfield 023",0,1
2013,8,18,"E02000312","Enfield 036",0,1
2013,8,18,"E02000316","Greenwich 004",0,1
2013,8,18,"E02000318","Greenwich 006",1,0
2013,8,18,"E02000324","Greenwich 012",0,1
2013,8,18,"E02000328","Greenwich 016",0,1
2013,8,18,"E02000331","Greenwich 019",0,1
2013,8,18,"E02000344","Greenwich 032",0,1
2013,8,18,"E02000379","Hammersmith and Fulham 008",1,0
2013,8,18,"E02000387","Hammersmith and Fulham 016",0,1
2013,8,18,"E02000388","Hammersmith and Fulham 017",0,1
2013,8,18,"E02000408","Haringey 012",1,0
2013,8,18,"E02000414","Haringey 018",0,1
2013,8,18,"E02000424","Haringey 028",1,0
2013,8,18,"E02000432","Haringey 036",1,0
2013,8,18,"E02000436","Harrow 004",0,1
2013,8,18,"E02000441","Harrow 009",0,1
2013,8,18,"E02000469","Havering 006",1,0
2013,8,18,"E02000481","Havering 018",0,1
2013,8,18,"E02000483","Havering 020",1,0
2013,8,18,"E02000488","Havering 025",0,1
2013,8,18,"E02000491","Havering 028",0,1
2013,8,18,"E02000499","Hillingdon 006",0,1
2013,8,18,"E02000508","Hillingdon 015",0,1
2013,8,18,"E02000513","Hillingdon 020",0,1
2013,8,18,"E02000514","Hillingdon 021",0,1
2013,8,18,"E02000520","Hillingdon 027",0,1
2013,8,18,"E02000525","Hillingdon 032",0,1
2013,8,18,"E02000529","Hounslow 004",0,1
2013,8,18,"E02000533","Hounslow 008",1,0
2013,8,18,"E02000549","Hounslow 024",0,1
2013,8,18,"E02000552","Hounslow 027",0,1
2013,8,18,"E02000557","Islington 004",1,0
2013,8,18,"E02000563","Islington 010",0,1
2013,8,18,"E02000568","Islington 015",0,1
2013,8,18,"E02000569","Islington 016",0,2
2013,8,18,"E02000575","Islington 022",0,1
2013,8,18,"E02000577","Kensington and Chelsea 001",0,1
2013,8,18,"E02000589","Kensington and Chelsea 013",0,1
2013,8,18,"E02000615","Kingston upon Thames 018",0,2
2013,8,18,"E02000650","Lambeth 033",0,1
2013,8,18,"E02000677","Lewisham 025",1,0
2013,8,18,"E02000698","Merton 010",0,1
2013,8,18,"E02000704","Merton 016",1,0
2013,8,18,"E02000711","Merton 023",0,1
2013,8,18,"E02000720","Newham 007",0,1
2013,8,18,"E02000734","Newham 021",0,1
2013,8,18,"E02000749","Newham 036",0,1
2013,8,18,"E02000757","Redbridge 007",0,1
2013,8,18,"E02000758","Redbridge 008",0,1
2013,8,18,"E02000767","Redbridge 017",0,1
2013,8,18,"E02000770","Redbridge 020",0,1
2013,8,18,"E02000776","Redbridge 026",0,1
2013,8,18,"E02000792","Richmond upon Thames 009",1,0
2013,8,18,"E02000794","Richmond upon Thames 011",1,0
2013,8,18,"E02000797","Richmond upon Thames 014",0,1
2013,8,18,"E02000819","Southwark 013",1,0
2013,8,18,"E02000851","Sutton 012",0,1
2013,8,18,"E02000864","Tower Hamlets 001",0,1
2013,8,18,"E02000873","Tower Hamlets 010",1,0
2013,8,18,"E02000881","Tower Hamlets 018",1,0
2013,8,18,"E02000883","Tower Hamlets 020",0,1
2013,8,18,"E02000887","Tower Hamlets 024",0,1
2013,8,18,"E02000897","Waltham Forest 003",2,0
2013,8,18,"E02000905","Waltham Forest 011",0,1
2013,8,18,"E02000908","Waltham Forest 014",0,1
2013,8,18,"E02000934","Wandsworth 012",0,1
2013,8,18,"E02000962","Westminster 003",0,1
2013,8,18,"E02000963","Westminster 004",0,1
2013,8,18,"E02000968","Westminster 009",1,0
2013,8,18,"E02000983","Westminster 024",1,0
2013,8,18,"E02006801","Lambeth 036",1,0
2013,8,18,"E02006924","Redbridge 035",0,1
2013,8,18,"E02006925","Redbridge 036",0,1
2013,8,19,"E02000002","Barking and Dagenham 001",0,1
2013,8,19,"E02000009","Barking and Dagenham 008",1,0
2013,8,19,"E02000014","Barking and Dagenham 013",1,0
2013,8,19,"E02000041","Barnet 018",0,1
2013,8,19,"E02000067","Bexley 003",2,0
2013,8,19,"E02000080","Bexley 016",0,2
2013,8,19,"E02000083","Bexley 019",0,2
2013,8,19,"E02000105","Brent 013",1,0
2013,8,19,"E02000107","Brent 015",0,1
2013,8,19,"E02000113","Brent 021",1,0
2013,8,19,"E02000117","Brent 025",1,0
2013,8,19,"E02000120","Brent 028",1,0
2013,8,19,"E02000122","Brent 030",1,1
2013,8,19,"E02000150","Bromley 024",1,0
2013,8,19,"E02000162","Bromley 036",0,1
2013,8,19,"E02000166","Camden 001",0,1
2013,8,19,"E02000167","Camden 002",0,1
2013,8,19,"E02000186","Camden 021",0,1
2013,8,19,"E02000192","Camden 027",1,0
2013,8,19,"E02000206","Croydon 013",1,0
2013,8,19,"E02000215","Croydon 022",0,1
2013,8,19,"E02000216","Croydon 023",0,1
2013,8,19,"E02000223","Croydon 030",0,1
2013,8,19,"E02000230","Croydon 037",0,1
2013,8,19,"E02000233","Croydon 040",0,1
2013,8,19,"E02000236","Croydon 043",1,0
2013,8,19,"E02000247","Ealing 010",1,0
2013,8,19,"E02000248","Ealing 011",1,0
2013,8,19,"E02000256","Ealing 019",0,1
2013,8,19,"E02000257","Ealing 020",0,1
2013,8,19,"E02000263","Ealing 026",0,1
2013,8,19,"E02000271","Ealing 034",1,0
2013,8,19,"E02000272","Ealing 035",0,1
2013,8,19,"E02000296","Enfield 020",0,2
2013,8,19,"E02000298","Enfield 022",1,0
2013,8,19,"E02000319","Greenwich 007",1,0
2013,8,19,"E02000321","Greenwich 009",0,1
2013,8,19,"E02000329","Greenwich 017",0,1
2013,8,19,"E02000333","Greenwich 021",0,1
2013,8,19,"E02000339","Greenwich 027",1,0
2013,8,19,"E02000344","Greenwich 032",0,1
2013,8,19,"E02000348","Hackney 004",0,1
2013,8,19,"E02000352","Hackney 008",1,0
2013,8,19,"E02000357","Hackney 013",0,1
2013,8,19,"E02000368","Hackney 024",1,0
2013,8,19,"E02000384","Hammersmith and Fulham 013",0,1
2013,8,19,"E02000402","Haringey 006",1,0
2013,8,19,"E02000413","Haringey 017",0,1
2013,8,19,"E02000422","Haringey 026",0,1
2013,8,19,"E02000434","Harrow 002",0,1
2013,8,19,"E02000448","Harrow 016",0,1
2013,8,19,"E02000470","Havering 007",0,1
2013,8,19,"E02000481","Havering 018",0,1
2013,8,19,"E02000489","Havering 026",0,1
2013,8,19,"E02000494","Hillingdon 001",0,1
2013,8,19,"E02000506","Hillingdon 013",0,1
2013,8,19,"E02000507","Hillingdon 014",1,0
2013,8,19,"E02000515","Hillingdon 022",0,1
2013,8,19,"E02000517","Hillingdon 024",0,1
2013,8,19,"E02000521","Hillingdon 028",1,0
2013,8,19,"E02000530","Hounslow 005",0,1
2013,8,19,"E02000536","Hounslow 011",0,1
2013,8,19,"E02000543","Hounslow 018",0,1
2013,8,19,"E02000555","Islington 002",0,1
2013,8,19,"E02000558","Islington 005",1,0
2013,8,19,"E02000617","Kingston upon Thames 020",0,1
2013,8,19,"E02000628","Lambeth 011",1,0
2013,8,19,"E02000642","Lambeth 025",1,1
2013,8,19,"E02000646","Lambeth 029",0,1
2013,8,19,"E02000653","Lewisham 001",1,0
2013,8,19,"E02000662","Lewisham 010",1,0
2013,8,19,"E02000696","Merton 008",0,1
2013,8,19,"E02000706","Merton 018",1,0
2013,8,19,"E02000710","Merton 022",0,1
2013,8,19,"E02000712","Merton 024",0,1
2013,8,19,"E02000720","Newham 007",0,1
2013,8,19,"E02000738","Newham 025",1,0
2013,8,19,"E02000741","Newham 028",0,1
2013,8,19,"E02000753","Redbridge 003",0,1
2013,8,19,"E02000765","Redbridge 015",1,0
2013,8,19,"E02000784","Richmond upon Thames 001",1,0
2013,8,19,"E02000788","Richmond upon Thames 005",0,1
2013,8,19,"E02000805","Richmond upon Thames 022",1,0
2013,8,19,"E02000806","Richmond upon Thames 023",0,1
2013,8,19,"E02000814","Southwark 008",1,0
2013,8,19,"E02000836","Southwark 030",1,0
2013,8,19,"E02000838","Southwark 032",0,1
2013,8,19,"E02000839","Southwark 033",0,1
2013,8,19,"E02000843","Sutton 004",0,1
2013,8,19,"E02000857","Sutton 018",1,0
2013,8,19,"E02000910","Waltham Forest 016",0,1
2013,8,19,"E02000914","Waltham Forest 020",1,0
2013,8,19,"E02000920","Waltham Forest 026",1,0
2013,8,19,"E02000925","Wandsworth 003",0,1
2013,8,19,"E02000927","Wandsworth 005",1,0
2013,8,19,"E02000929","Wandsworth 007",1,0
2013,8,19,"E02000930","Wandsworth 008",1,0
2013,8,19,"E02000932","Wandsworth 010",0,1
2013,8,19,"E02000943","Wandsworth 021",0,1
2013,8,19,"E02000945","Wandsworth 023",1,0
2013,8,19,"E02000953","Wandsworth 031",0,1
2013,8,19,"E02000955","Wandsworth 033",1,0
2013,8,19,"E02000959","Wandsworth 037",0,1
2013,8,19,"E02000961","Westminster 002",0,1
2013,8,19,"E02000964","Westminster 005",0,1
2013,8,19,"E02000968","Westminster 009",0,1
2013,8,19,"E02006793","Enfield 037",0,1
2013,8,19,"E02006800","Redbridge 034",0,1
2013,8,19,"E02006836","Sutton 025",0,1
2013,8,20,"E02000004","Barking and Dagenham 003",1,0
2013,8,20,"E02000005","Barking and Dagenham 004",2,0
2013,8,20,"E02000010","Barking and Dagenham 009",1,0
2013,8,20,"E02000035","Barnet 012",0,1
2013,8,20,"E02000039","Barnet 016",0,1
2013,8,20,"E02000040","Barnet 017",0,1
2013,8,20,"E02000041","Barnet 018",0,1
2013,8,20,"E02000046","Barnet 023",1,0
2013,8,20,"E02000055","Barnet 032",0,1
2013,8,20,"E02000056","Barnet 033",1,0
2013,8,20,"E02000057","Barnet 034",0,1
2013,8,20,"E02000069","Bexley 005",0,1
2013,8,20,"E02000071","Bexley 007",0,2
2013,8,20,"E02000083","Bexley 019",0,1
2013,8,20,"E02000084","Bexley 020",0,1
2013,8,20,"E02000090","Bexley 026",0,1
2013,8,20,"E02000095","Brent 003",1,0
2013,8,20,"E02000109","Brent 017",0,1
2013,8,20,"E02000123","Brent 031",1,0
2013,8,20,"E02000126","Brent 034",1,1
2013,8,20,"E02000135","Bromley 009",1,0
2013,8,20,"E02000142","Bromley 016",1,0
2013,8,20,"E02000177","Camden 012",0,1
2013,8,20,"E02000185","Camden 020",0,1
2013,8,20,"E02000218","Croydon 025",0,1
2013,8,20,"E02000225","Croydon 032",0,1
2013,8,20,"E02000230","Croydon 037",0,1
2013,8,20,"E02000255","Ealing 018",0,2
2013,8,20,"E02000263","Ealing 026",1,0
2013,8,20,"E02000265","Ealing 028",0,1
2013,8,20,"E02000270","Ealing 033",1,0
2013,8,20,"E02000278","Enfield 002",1,0
2013,8,20,"E02000283","Enfield 007",1,0
2013,8,20,"E02000305","Enfield 029",1,0
2013,8,20,"E02000308","Enfield 032",0,1
2013,8,20,"E02000323","Greenwich 011",1,0
2013,8,20,"E02000327","Greenwich 015",0,1
2013,8,20,"E02000344","Greenwich 032",0,1
2013,8,20,"E02000359","Hackney 015",0,1
2013,8,20,"E02000362","Hackney 018",0,1
2013,8,20,"E02000375","Hammersmith and Fulham 004",1,0
2013,8,20,"E02000383","Hammersmith and Fulham 012",0,1
2013,8,20,"E02000384","Hammersmith and Fulham 013",0,1
2013,8,20,"E02000403","Haringey 007",0,1
2013,8,20,"E02000427","Haringey 031",1,0
2013,8,20,"E02000433","Harrow 001",0,1
2013,8,20,"E02000460","Harrow 028",0,1
2013,8,20,"E02000486","Havering 023",0,2
2013,8,20,"E02000501","Hillingdon 008",1,0
2013,8,20,"E02000511","Hillingdon 018",1,0
2013,8,20,"E02000512","Hillingdon 019",1,0
2013,8,20,"E02000522","Hillingdon 029",0,1
2013,8,20,"E02000525","Hillingdon 032",2,0
2013,8,20,"E02000526","Hounslow 001",0,1
2013,8,20,"E02000534","Hounslow 009",1,0
2013,8,20,"E02000543","Hounslow 018",0,1
2013,8,20,"E02000567","Islington 014",2,0
2013,8,20,"E02000605","Kingston upon Thames 008",0,1
2013,8,20,"E02000611","Kingston upon Thames 014",1,0
2013,8,20,"E02000630","Lambeth 013",1,0
2013,8,20,"E02000651","Lambeth 034",0,1
2013,8,20,"E02000667","Lewisham 015",1,0
2013,8,20,"E02000680","Lewisham 028",0,1
2013,8,20,"E02000689","Merton 001",0,1
2013,8,20,"E02000706","Merton 018",0,1
2013,8,20,"E02000717","Newham 004",1,0
2013,8,20,"E02000727","Newham 014",1,0
2013,8,20,"E02000730","Newham 017",1,0
2013,8,20,"E02000743","Newham 030",1,0
2013,8,20,"E02000749","Newham 036",0,1
2013,8,20,"E02000762","Redbridge 012",0,1
2013,8,20,"E02000767","Redbridge 017",1,1
2013,8,20,"E02000769","Redbridge 019",1,0
2013,8,20,"E02000806","Richmond upon Thames 023",1,0
2013,8,20,"E02000819","Southwark 013",0,1
2013,8,20,"E02000852","Sutton 013",0,1
2013,8,20,"E02000889","Tower Hamlets 026",0,1
2013,8,20,"E02000891","Tower Hamlets 028",0,1
2013,8,20,"E02000895","Waltham Forest 001",0,1
2013,8,20,"E02000898","Waltham Forest 004",1,0
2013,8,20,"E02000914","Waltham Forest 020",1,0
2013,8,20,"E02000927","Wandsworth 005",1,0
2013,8,20,"E02000938","Wandsworth 016",1,0
2013,8,20,"E02000944","Wandsworth 022",0,1
2013,8,20,"E02000956","Wandsworth 034",0,1
2013,8,20,"E02000964","Westminster 005",0,1
2013,8,20,"E02000968","Westminster 009",0,1
2013,8,20,"E02000976","Westminster 017",0,1
2013,8,20,"E02006785","Bexley 029",0,1
2013,8,21,"E02000015","Barking and Dagenham 014",0,1
2013,8,21,"E02000031","Barnet 008",0,1
2013,8,21,"E02000038","Barnet 015",1,0
2013,8,21,"E02000061","Barnet 038",1,0
2013,8,21,"E02000067","Bexley 003",0,1
2013,8,21,"E02000079","Bexley 015",1,0
2013,8,21,"E02000088","Bexley 024",0,1
2013,8,21,"E02000090","Bexley 026",0,1
2013,8,21,"E02000091","Bexley 027",0,1
2013,8,21,"E02000111","Brent 019",1,0
2013,8,21,"E02000121","Brent 029",0,1
2013,8,21,"E02000123","Brent 031",1,0
2013,8,21,"E02000132","Bromley 006",0,1
2013,8,21,"E02000142","Bromley 016",0,1
2013,8,21,"E02000151","Bromley 025",1,0
2013,8,21,"E02000189","Camden 024",0,1
2013,8,21,"E02000206","Croydon 013",0,1
2013,8,21,"E02000208","Croydon 015",0,1
2013,8,21,"E02000215","Croydon 022",0,1
2013,8,21,"E02000226","Croydon 033",0,1
2013,8,21,"E02000230","Croydon 037",1,0
2013,8,21,"E02000232","Croydon 039",1,0
2013,8,21,"E02000254","Ealing 017",0,1
2013,8,21,"E02000257","Ealing 020",1,0
2013,8,21,"E02000266","Ealing 029",0,1
2013,8,21,"E02000269","Ealing 032",1,0
2013,8,21,"E02000271","Ealing 034",0,1
2013,8,21,"E02000277","Enfield 001",1,1
2013,8,21,"E02000285","Enfield 009",1,0
2013,8,21,"E02000286","Enfield 010",1,0
2013,8,21,"E02000304","Enfield 028",0,1
2013,8,21,"E02000308","Enfield 032",1,0
2013,8,21,"E02000315","Greenwich 003",0,1
2013,8,21,"E02000337","Greenwich 025",0,1
2013,8,21,"E02000341","Greenwich 029",1,0
2013,8,21,"E02000344","Greenwich 032",0,1
2013,8,21,"E02000365","Hackney 021",1,0
2013,8,21,"E02000369","Hackney 025",1,0
2013,8,21,"E02000374","Hammersmith and Fulham 003",0,1
2013,8,21,"E02000382","Hammersmith and Fulham 011",0,1
2013,8,21,"E02000385","Hammersmith and Fulham 014",1,0
2013,8,21,"E02000387","Hammersmith and Fulham 016",0,1
2013,8,21,"E02000426","Haringey 030",0,1
2013,8,21,"E02000445","Harrow 013",1,0
2013,8,21,"E02000449","Harrow 017",0,1
2013,8,21,"E02000451","Harrow 019",0,1
2013,8,21,"E02000454","Harrow 022",0,1
2013,8,21,"E02000478","Havering 015",0,1
2013,8,21,"E02000490","Havering 027",1,0
2013,8,21,"E02000491","Havering 028",1,0
