"MSOA11CD","LSOA11CD"
"E02000981","E01004742"
"E02000981","E01004749"
"E02000981","E01004753"
"E02000981","E01004752"
"E02000981","E01004751"
"E02000982","E01033597"
"E02000982","E01004667"
"E02000982","E01004668"
"E02000982","E01004666"
"E02000982","E01004750"
"E02000982","E01033599"
"E02000983","E01004669"
"E02000983","E01004737"
"E02000983","E01004741"
"E02000983","E01004665"
"E02000983","E01004738"
"E02000983","E01004739"
"E02006782","E01000819"
"E02006782","E01032562"
"E02006782","E01032563"
"E02006782","E01000818"
"E02006782","E01000816"
"E02006783","E01003238"
"E02006783","E01032564"
"E02006783","E01003237"
"E02006783","E01003236"
"E02006783","E01003239"
"E02006784","E01003243"
"E02006784","E01003240"
"E02006784","E01003235"
"E02006784","E01032565"
"E02006784","E01003241"
"E02006785","E01000400"
"E02006785","E01000398"
"E02006785","E01000399"
"E02006785","E01032566"
"E02006786","E01032567"
"E02006786","E01001676"
"E02006786","E01001669"
"E02006786","E01001671"
"E02006787","E01000708"
"E02006787","E01000771"
"E02006787","E01000774"
"E02006787","E01032568"
"E02006787","E01000707"
"E02006788","E01000990"
"E02006788","E01001190"
"E02006788","E01032569"
"E02006788","E01001189"
"E02006788","E01001194"
"E02006789","E01000748"
"E02006789","E01000747"
"E02006789","E01000658"
"E02006789","E01032570"
"E02006791","E01001380"
"E02006791","E01032572"
"E02006791","E01001374"
"E02006791","E01001376"
"E02006792","E01032573"
"E02006792","E01002693"
"E02006792","E01002692"
"E02006792","E01002687"
"E02006792","E01002691"
"E02006793","E01001562"
"E02006793","E01001458"
"E02006793","E01001554"
"E02006793","E01032574"
"E02006793","E01001553"
"E02006794","E01002034"
"E02006794","E01002041"
"E02006794","E01002038"
"E02006794","E01032575"
"E02006795","E01002206"
"E02006795","E01002207"
"E02006795","E01002204"
"E02006795","E01002210"
"E02006795","E01032576"
"E02006796","E01002499"
"E02006796","E01002498"
"E02006796","E01002496"
"E02006796","E01032577"
"E02006796","E01002497"
"E02006798","E01003300"
"E02006798","E01003303"
"E02006798","E01003304"
"E02006798","E01003298"
"E02006798","E01032579"
"E02006799","E01032580"
"E02006799","E01000097"
"E02006799","E01000098"
"E02006799","E01000099"
"E02006799","E01000020"
"E02006799","E01000019"
"E02006800","E01032581"
"E02006800","E01003714"
"E02006800","E01003713"
"E02006800","E01003716"
"E02006800","E01003719"
"E02006800","E01003718"
"E02006800","E01003715"
"E02006801","E01003013"
"E02006801","E01003014"
"E02006801","E01003016"
"E02006801","E01032582"
"E02006801","E01003017"
"E02006802","E01003933"
"E02006802","E01003932"
"E02006802","E01032583"
"E02006802","E01003930"
"E02006802","E01032584"
"E02006836","E01004095"
"E02006836","E01004093"
"E02006836","E01004114"
"E02006836","E01004094"
"E02006836","E01032623"
"E02006853","E01032770"
"E02006853","E01032773"
"E02006853","E01004280"
"E02006853","E01032774"
"E02006853","E01032772"
"E02006854","E01032781"
"E02006854","E01004277"
"E02006854","E01032782"
"E02006854","E01032771"
"E02006882","E01002176"
"E02006882","E01002171"
"E02006882","E01002172"
"E02006882","E01002178"
"E02006882","E01002174"
"E02006882","E01002175"
"E02006882","E01002173"
"E02006882","E01002170"
"E02006882","E01002177"
"E02006918","E01001828"
"E02006918","E01033710"
"E02006918","E01033705"
"E02006918","E01033702"
"E02006918","E01001798"
"E02006921","E01001728"
"E02006921","E01001827"
"E02006921","E01001722"
"E02006921","E01001822"
"E02006924","E01003693"
"E02006924","E01003695"
"E02006924","E01003694"
"E02006924","E01003696"
"E02006924","E01003697"
"E02006924","E01003692"
"E02006924","E01003691"
"E02006924","E01003690"
"E02006925","E01003677"
"E02006925","E01003675"
"E02006925","E01003679"
"E02006925","E01003682"
"E02006925","E01003680"
"E02006925","E01003676"
"E02006925","E01003678"
"E02006925","E01003681"
"E02006927","E01001659"
"E02006927","E01033726"
"E02006927","E01001658"
"E02006927","E01001656"
"E02006927","E01001657"
"E02006928","E01001640"
"E02006928","E01033730"
"E02006928","E01033727"
"E02006928","E01033728"
"E02006929","E01001666"
"E02006929","E01033732"
"E02006929","E01001667"
"E02006929","E01033733"
"E02006929","E01001668"
"E02006930","E01001664"
"E02006930","E01001665"
"E02006930","E01033738"
"E02006930","E01001662"
"E02006931","E01001638"
"E02006931","E01001641"
"E02006931","E01001642"
"E02006931","E01001644"
"E02006931","E01033746"
